"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr","panel"
"M2","Trade Freedom",0.207369901547117,"90th",8.37468197127209,2.20779951558031,0.661305371680229,5.79583163253636,"Weibull AFT"
"M2","Trade Freedom",0.210098452883263,"90th",8.37468197127209,2.17613180931066,0.624918435749964,5.83781545098096,"Weibull AFT"
"M2","Trade Freedom",0.21282700421941,"90th",8.37468197127209,2.14536392700485,0.590535965678597,5.87971731547471,"Weibull AFT"
"M2","Trade Freedom",0.215555555555556,"90th",8.37468197127209,2.11547067652534,0.559142511139337,5.91086860582505,"Weibull AFT"
"M6","Trade Freedom",0,"10th",5.03466546121173,0.945603770341014,0.658122581295292,0.999348895411002,"Firth PML"
"M6","Trade Freedom",0.00272855133614628,"10th",5.03466546121173,0.944042829971578,0.656209115638158,0.999231167881287,"Firth PML"
"M6","Trade Freedom",0.00545710267229256,"10th",5.03466546121173,0.942385333264113,0.654289314284062,0.999092163546015,"Firth PML"
"M6","Trade Freedom",0.00818565400843884,"10th",5.03466546121173,0.940624430127018,0.654390270806761,0.998928043192387,"Firth PML"
"M6","Trade Freedom",0.0109142053445851,"10th",5.03466546121173,0.938752743867292,0.658271706519322,0.998773186645071,"Firth PML"
"M6","Trade Freedom",0.0136427566807314,"10th",5.03466546121173,0.936762330897538,0.662168174760858,0.998619882517209,"Firth PML"
"M6","Trade Freedom",0.0163713080168777,"10th",5.03466546121173,0.934644637947813,0.666144942149126,0.998420849471146,"Firth PML"
"M6","Trade Freedom",0.0190998593530239,"10th",5.03466546121173,0.932390456809674,0.669006879408695,0.998145133715067,"Firth PML"
"M6","Trade Freedom",0.0218284106891702,"10th",5.03466546121173,0.929989876701054,0.668061117188593,0.997849963124689,"Firth PML"
"M6","Trade Freedom",0.0245569620253165,"10th",5.03466546121173,0.927432234420855,0.66711325801392,0.997463498916197,"Firth PML"
"M6","Trade Freedom",0.0272855133614628,"10th",5.03466546121173,0.924706062565577,0.667058905297061,0.996993183307004,"Firth PML"
"M6","Trade Freedom",0.0300140646976091,"10th",5.03466546121173,0.921799036212494,0.670135257269808,0.99646783387075,"Firth PML"
"M6","Trade Freedom",0.0327426160337553,"10th",5.03466546121173,0.918697918640891,0.66527281444763,0.995855167720521,"Firth PML"
"M6","Trade Freedom",0.0354711673699016,"10th",5.03466546121173,0.91538850687225,0.660216891517395,0.995200642204047,"Firth PML"
"M6","Trade Freedom",0.0381997187060479,"10th",5.03466546121173,0.911855578070234,0.655069251813403,0.994443306899744,"Firth PML"
"M6","Trade Freedom",0.0409282700421942,"10th",5.03466546121173,0.908082838161482,0.648030883910466,0.993567204342362,"Firth PML"
"M6","Trade Freedom",0.0436568213783405,"10th",5.03466546121173,0.904052874428754,0.635282152709374,0.992518076157914,"Firth PML"
"M6","Trade Freedom",0.0463853727144867,"10th",5.03466546121173,0.8997471142998,0.629185677691534,0.991253535900057,"Firth PML"
"M6","Trade Freedom",0.049113924050633,"10th",5.03466546121173,0.895145793119134,0.631633631177415,0.989825045807663,"Firth PML"
"M6","Trade Freedom",0.0518424753867793,"10th",5.03466546121173,0.890227934355217,0.6292623630375,0.988079632461619,"Firth PML"
"M6","Trade Freedom",0.0545710267229256,"10th",5.03466546121173,0.884971346469397,0.624336193533992,0.986194984037215,"Firth PML"
"M6","Trade Freedom",0.0572995780590718,"10th",5.03466546121173,0.879352641557048,0.619119676783256,0.984462192284363,"Firth PML"
"M6","Trade Freedom",0.0600281293952181,"10th",5.03466546121173,0.873347281859596,0.620267474847265,0.982211973386675,"Firth PML"
"M6","Trade Freedom",0.0627566807313644,"10th",5.03466546121173,0.86692966131929,0.619965164935713,0.979457754301256,"Firth PML"
"M6","Trade Freedom",0.0654852320675107,"10th",5.03466546121173,0.860073230469328,0.615720378323948,0.976139899113724,"Firth PML"
